,movie_id,title,tags
2255,40932,Can't Stop the Music,movi about the villag peopl film in a documentari style. comedi music camp disco woman_director village_peopl alex_briley david_hodo glenn_hugh randy_jon felipe_ros bronte_woodard allan_carr nancy_walk
2256,16608,The Proposition,"set in the australian outback in the 1880s, the movi follow the seri of event follow the horrif rape and murder of the hopkin family, allegedli commit by the infam burn brother gang. captain morri stanley captur charli burn and give him 9 day to kill hi older danger psychopath brother, or els they'll hang hi younger mental slow brother on christma day. action adventur crime drama thriller western gallow australia psychopath outlaw misanthrop gang shootout sadist brutal violenc hideout retribut flog whip sunset aborigin savageri guy_pearc ray_winston emily_watson danny_huston david_wenham john_hillcoat"
2257,334531,My All American,"freddi steinmark, an underdog on the gridiron, face the toughest challeng of hi life after lead hi team to a championship season. drama american_footbal biographi sport championship aaron_eckhart finn_wittrock robin_tunney sarah_bolg michael_reilly_burk angelo_pizzo"
2258,32316,Marci X,a jewish-american princess is forc to take control of a hard-cor hip-hop record label and tri to rein the one of the label' most controversi rappers. comedi lisa_kudrow damon_wayan richard_benjamin jane_krakowski christine_baranski paul_rudnick richard_benjamin
2259,7299,Equilibrium,"in a dystopian future, a totalitarian regim maintain peac by subdu the populac with a drug, and display of emot are punish by death. a man in charg of enforc the law rise to overthrow the system. action science_fict thriller resist fascism totalitarian_regim destroy phase dystopia book_burn outlaw government_ag christian_bal taye_digg emily_watson angus_macfadyen sean_bean kurt_wimm"
2260,13405,The Children of Huang Shi,"about young british journalist, georg hogg, who with the assist of a courag australian nurse, save a group of orphan children dure the japanes occup of china in 1937. drama war based_on_true_stori duringcreditssting jonathan_rhys_mey radha_mitchel chow_yun-fat michelle_yeoh roger_spottiswood"
2261,19457,The Yards,"in the rail yard of queens, contractor repair and rebuild the city' subway cars. these contract are lucrative, so graft and corrupt are rife. when leo handler get out of prison, he find hi aunt marri to frank olchin, one of the big contractors; he' battl with a minority-own firm for contracts. drama action thriller crime corrupt subway infiltr crimin mark_wahlberg joaquin_phoenix charlize_theron james_caan ellen_burstyn james_gray"
2262,112937,The Oogieloves in the Big Balloon Adventure,"it' schluufy' birthday, and the oogielov (goobie, zoozi and toofie), along with their friend j. edgar, windi window and ruffy, are organ a party. (shh! it' a secret.) everyth is go along just perfectli until j. edgar trip and lose the last five magic balloon in all of lovelyloveville--oh no! the oogilov set out to find the magic balloon in time to save their friend' party. along the way, they meet some veri interest charact indeed, includ dotti rounder (clori leachman), bobbi wobbl (carey elwes), milki marvin (chazz palminteri), rosali rosebud (toni braxton) and lola and lero sombero (christoph lloyd and jaim pressly). can these new friend help them recov the magic balloon and get back to the cottag in time to celebr schluufy' surpris birthday? famili christopher_lloyd cary_elw jaime_pressli cloris_leachman chazz_palminteri matthew_diamond scott_stabil"
2263,314385,By the Sea,"set in franc dure the mid-1970s, vanessa, a former dancer, and her husband roland, an american writer, travel the countri together. they seem to be grow apart, but when they linger in one quiet, seasid town they begin to draw close to some of it more vibrant inhabitants, such as a local bar/café-keep and a hotel owner. drama romanc franc hotel 1970 grief travel unhappi marriage_problem woman_director angelina_joli brad_pitt mélanie_laur melvil_poupaud niels_arestrup angelina_joli"
2264,8953,Steamboy,"after receiv a packag from hi grandfather, rei, a young inventor live in england dure the mid-19th century, ha hi life thrown into disarray. the packag contain a ""steam ball"", a devic of incred power, and a letter ask him to guard it. rei must evad captur from the nefari ""o'hara foundation"" who will do anyth to steal the devic and use it for their own nefari means. anim fantasi science_fict england inventor ball boy industrial_revolut kugel steampunk energi 19th_centuri steam anne_suzuki masane_tsukayama katsuo_nakamura manami_konishi kiyoshi_kodama katsuhiro_ōtomo"
2265,29078,The Game of Their Lives,"base on a true story, thi film tell the tale of the 1950 us soccer team who, against all odds, beat england 1 - 0 in the citi of belo horizonte, brazil. although no us team ha yet won a world cup title, thi stori is about the famili tradit and passion which shape the live of the player who made up thi team of underdogs. drama sport gerard_butl wes_bentley gavin_rossdal costas_mandylor louis_mandylor david_anspaugh"
2266,46503,All Good Things,"newly-discov facts, court record and specul are use to elabor the true love stori and murder mysteri of the most notori unsolv murder case in new york history. drama mysteri thriller crime romanc difficult_childhood patriarch childhood_trauma dysfunctional_marriag kirsten_dunst ryan_gosl kristen_wiig frank_langella lily_rab andrew_jarecki"
2267,10448,Rapa Nui,inter-trib rivalri lead to a competit to erect a huge statu (moai) in record time befor make can take part in the race to retriev the egg of a sooti tern. the reward for win thi race is to rule the island for one year. adventur in_love_with_enemi indigen island jason_scott_le esai_moral sandrine_holt eru_potaka-dew emilio_tuki_hito kevin_reynold
2268,13688,CJ7,"ti, a realli poor construct worker that struggl to keep hi son, dicky, in privat school, mistak an orb he find in a junkjard for a toy which prove to be much, much more onc the young boy start to play with it. comedi drama famili fantasi science_fict little_boy ufo extraterrestri stephen_chow xu_jiao kitty_zhang_yuqi lam_tze-chung lee_sheung-ch stephen_chow"
2269,10353,The Visitors II: The Corridors of Time,"the sequel to the visitor reunit us with those lovabl ruffian from the french mediev age who - through magic - are transport into the present, with often drastic consequences. godefroy de montmirail travel to today to recov the miss famili jewel and a sacr relic, guarantor of hi wife-to-be' fertility. the confront between godefroy' repel servant jack the crack and hi descendent, the effet jacquart, present-day owner of the chateau, further complic the matter. comedi fantasi mephisto french_revolut time_travel leap_in_tim knight wed middle_ag christian_clavi jean_reno marie-anne_chazel christian_bujeau muriel_robin jean-marie_poiré"
2270,43935,Dylan Dog: Dead of Night,"supernatur privat eye, dylan dog, seek out the monster of the louisiana bayou in hi signatur red shirt, black jacket and blue jeans. action comedi horror mysteri science_fict thriller detect vampir supernatur zombi werewolf ghoul brandon_routh peter_stormar sam_huntington taye_digg anita_briem thomas_dean_donnelli joshua_oppenheim kevin_munro"
2271,11458,People I Know,a new york press agent must scrambl when hi major client becom embroil in a huge scandal. drama thriller drug_addict press release_from_prison women's_prison parti exzess independent_film drug intrigu al_pacino kim_basing ryan_o'n téa_leoni jonathan_walk daniel_algr
2272,44638,The Tempest,"an adapt of the play by william shakespeare. prospera (a femal version of shakespeare' prospero) is the usurp ruler of milan who ha been banish to a mysteri island with her daughter. use her magic powers, she draw her enemi to the island to exact her revenge. drama fantasi shakespear sword island frog sorceri banish spirit storm staff woman_director sorceress loincloth helen_mirren felicity_jon reeve_carney david_strathairn tom_conti julie_taymor julia_taylor-stanley"
2273,241257,Regression,"minnesota, 1990. detect bruce kenner investig the case of young angela, who accus her father, john gray, of an unspeak crime. when john unexpectedli and without recollect admit guilt, renown psychologist dr. rain is brought in to help him reliv hi memori and what they discov unmask a horrifi nationwid mystery. horror mysteri thriller investig memory_loss ethan_hawk emma_watson david_thewli lothaire_bluteau dale_dickey alejandro_amenábar"
2274,14538,Three Kingdoms: Resurrection of the Dragon,"the age zhao embark on hi final and greatest campaign, a road to adventur that will crown hi name in glori for all time. action histori drama warrior_woman number_in_titl sammo_hung vanness_wu maggie_q andy_lau ti_lung daniel_le"
2275,13250,Butterfly on a Wheel,a sociopath kidnapp method push a desper pair of parent to their absolut break point. crime drama thriller chicago infidel man-woman_rel reveng pierce_brosnan maria_bello gerard_butl emma_karwandi claudette_mink william_morrissey mike_bark
2276,133931,Zambezia,"set in a bustl bird citi on the edg of the majest victoria falls, ""zambezia"" is the stori of kai - a naïve, but high-spirit young falcon who travel to the bird citi of ""zambezia"" where he discov the truth about hi origin and, in defend the city, learn how to be part of a commun comedi anim adventur famili falcon bird origin jeremy_suarez samuel_l._jackson abigail_breslin leonard_nimoy jeff_goldblum wayne_thornley"
2277,280871,Ramanujan,a prodigi indian mathematician ha to overcom poverti and prejudic and make a mark with the help of hi british mentor. drama histori mathematician biographi prodigi ramanujam math_geniu abhinay_vaddi suhasini_maniratnam kevin_mcgowan abba anmol gnana_rajasekaran
2278,239897,Dwegons,"famili inherit an old hous and to their surprise, find the home fill with wonder color creatur that bring the famili together. anim melissa_leo maggie_wheel joey_d._vieira r._martin_klein thomas_francis_walsh_iii adriana_walsh tom_walsh"
2279,184341,Hands of Stone,the legendari roberto duran and hi equal legendari trainer ray arcel chang each other' lives. drama robert_de_niro edgar_ramírez jurnee_smollett ellen_barkin rubén_blad jonathan_jakubowicz
2280,334074,Survivor,"a foreign servic offic in london tri to prevent a terrorist attack set to hit new york, but is forc to go on the run when she is frame for crime she did not commit. thriller new_year's_ev fire showdown terrorist embassi hand_grenad truck laboratori on_the_run orphan death cigarette_light microscop hazmat_suit pierce_brosnan milla_jovovich dylan_mcdermott angela_bassett robert_forst james_mcteigu"
2281,199373,The Frozen Ground,an alaska state trooper partner with a young woman who escap the clutch of serial killer robert hansen to bring the murder to justice. base on actual events. thriller crime gun escap serial_kil man_hunt hunt nicolas_cag vanessa_hudgen john_cusack radha_mitchel jodi_lyn_o'keef scott_walk
2282,14202,The Painted Veil,"a british medic doctor fight a cholera outbreak in a small chines village, while also be trap at home in a loveless marriag to an unfaith wife. drama romanc china cholera foreign_aid epidem loveless_marriag edward_norton juliet_howland naomi_watt ian_renwick liev_schreib john_curran"
2283,6968,The Baader Meinhof Complex,"der baader meinhof komplex depict the polit turmoil in the period from 1967 to the bloodi ""deutschen herbst"" in 1977. the movi approach the event base on stefan aust' standard work on die rote arme fraktion (raf). the stori center on the leadership of the self name anti-fascist resist to state violence: andrea baader, ulrik meinhof and gudrun ensslin. action crime drama histori thriller terror raf 1970 martina_gedeck moritz_bleibtreu johanna_wokalek nadja_uhl stipe_erceg uli_edel"
2284,581,Dances with Wolves,"wound civil war soldier, john dunbar tri to commit suicid – and becom a hero instead. as a reward, he' assign to hi dream post, a remot junction on the western frontier, and soon make unlik friend with the local sioux tribe. adventur drama western countrysid based_on_novel suicide_attempt culture_clash loss_of_famili desert interpret language_barri self-discoveri dakota buffalo chief unsoci freedom native_american 19th_centuri lakota kevin_costn mary_mcdonnel graham_green rodney_a._gr floyd_red_crow_westerman kevin_costn"
2285,52449,Bad Teacher,"a lazy, incompet middl school teacher who hate her job and her student is forc to return to her job to make enough money for a boob job after her rich fiancé dump her. comedi classroom teacher school workplace_humor cameron_diaz jason_segel justin_timberlak lucy_punch phyllis_smith jake_kasdan"
2286,12150,Sea of Love,"seen-it-al new york detect frank keller is unsettl - he ha done twenti year on the forc and could retire, and he hasn't come to term with hi wife leav him for a colleague. join up with an offic from anoth part of town to investig a seri of murder link by the lone heart column he find he is get serious and possibl danger involv with helen, one of the main suspects. drama crime mysteri new_york alcohol sex detect newspap nuditi suspect polic murder suspens serial_kil neo-noir al_pacino ellen_barkin john_goodman michael_rook william_hickey harold_beck"
2287,11247,A Cinderella Story,"sam montgomeri is a tomboyish, unpopular girl at school. she ha been text messag a somebodi name nomad for a few month and he ask her to meet him at the halloween danc at 11:00 in the middl of the danc floor. the onli problem is, she must get back to the diner, ran by her wick stepmom fiona by 12 sharp becaus she is not suppos to be there. befor nomad can found out who she is, she must leav with her best friend, carter drive her back to the diner. after that night, everyth in sam' life goe wacko! comedi jealousi cinderella work step_moth high_school school_parti orphan teenag disguis american_football_play teenage_rom step_sist modern_fairy_tal hilary_duff jennifer_coolidg chad_michael_murray dan_byrd regina_k leigh_dunlap mark_rosman"
2288,4232,Scream,"a killer known as ghostfac begin kill off teenagers, and as the bodi count begin rising, one girl and her friend find themselv contempl the 'rules' of horror film as they find themselv live in a real-lif one. crime horror mysteri halloween gore serial_kil slasher tabloid news_report self-referenti meta_film david_arquett neve_campbel courteney_cox matthew_lillard rose_mcgowan wes_craven"
2289,9378,Thir13en Ghosts,"arthur and hi two children, kathi and bobby, inherit hi uncl cyrus' estate: a glass hous that serv as a prison to 12 ghosts. when the family, accompani by bobby' nanni and an attorney, enter the hous they find themselv trap insid an evil machin ""design by the devil and power by the dead"" to open the eye of hell. aid by dennis, a ghost hunter, and hi rival kalina, a ghost right activist out to set the ghost free, the group must do what they can to get out of the hous alive. horror thriller hunter nanni nuditi collector hous supernatur hell uncl reveng lawyer inherit blood psychic violenc devil trap machin evil glass tony_shalhoub embeth_davidtz matthew_lillard shannon_elizabeth matthew_harrison steve_beck"
2290,694,The Shining,"jack torranc accept a caretak job at the overlook hotel, where he, along with hi wife wendi and their son danny, must live isol from the rest of the world for the winter. but they aren't prepar for the mad that lurk within. horror thriller hotel isol hoteli colorado maze bartend ax delus loneli caretak vision snow writer alcohol snowed_in off_season jack_nicholson shelley_duval danny_lloyd scatman_croth barry_nelson stanley_kubrick"
2291,105,Back to the Future,"eighti teenag marti mcfli is accident sent back in time to 1955, inadvert disrupt hi parents' first meet and attract hi mother' romant interest. marti must repair the damag to histori by rekindl hi parents' romanc and - with the help of hi eccentr inventor friend doc brown - return to 1985. adventur comedi science_fict famili clock_tow car_rac terrorist delorean lightn guitar plutonium sports_car inventor journey_in_the_past time_travel race_against_tim partner misfit mad_scientist fish_out_of_wat teenage_lov destini hidden_ident odd_coupl escapad disord chases_and_rac love_and_rom teenage_lif misfit_partn changing_the_past_or_futur getting_hom inventions_and_discoveri michael_j._fox christopher_lloyd lea_thompson crispin_glov thomas_f._wilson bob_gal robert_zemecki"
2292,11377,House on Haunted Hill,"a remak of the 1959 film of the same name. a millionair offer a group of divers peopl $1,000,000 to spend the night in a haunt hous with a horrifi past. horror mysteri thriller lunatic_asylum aftercreditssting geoffrey_rush famke_janssen taye_digg peter_gallagh chris_kattan william_malon"
2293,26367,I Can Do Bad All By Myself,"when madea catch sixteen-year-old jennif and her two younger brother loot her home, she decid to take matter into her own hand and deliv the young delinqu to the onli rel they have: their aunt april. a heavy-drink nightclub singer who live off of raymond, her marri boyfriend, april want noth to do with the kids. drama comedi aunt duringcreditssting tyler_perri taraji_p._henson adam_rodríguez mary_j._blig gladys_knight tyler_perri"
2294,385383,Fight Valley,"when tori coro turn up dead, the neighborhood turn up silent. rumor ha it she becam yet anoth victim of the small town known as fight valley. tory' sister windsor move to town to begin her own investig on her sister' mysteri death after week of no lead from the police. she' quick to learn that tori fought for money to make end meet. if girl-next-door windsor is go to make her way into fight valley to find the truth about tory, she' go to have to fight her way in. ""jabs"" (miesha tate) swore she would never throw a punch in the valley again. jab now find herself train windsor to surviv the painful, unexpect path she' about to take. everi corner. everi alley. everi doorway. she must follow the last footstep of her sister in order to come face-to-fac with tory' killer in fight valley. action drama new_jersey martial_art sister sport murder mixed_martial_art justic underground_fight gym ultimate_fighting_championship erin_o'brien miesha_t holly_holm cristiane_justino susie_celek rob_hawk"
2295,41210,The Switch,"an unmarri 40-year-old woman turn to a turkey baster in order to becom pregnant. seven year later, she reunit with her best friend, who ha been live with a secret: he replac her prefer sperm sampl with hi own. comedi romanc drama alcohol single_par babi restaur aquarium sperm little_boy male_female_relationship pregnant artificial_insemin jason_bateman jennifer_aniston jeff_goldblum juliette_lewi todd_louiso josh_gordon will_speck"
2296,12090,Just Married,"tom leezak and sarah mcnerney fall in love and plan to get married, despit opposit from sarah' uptight, rich family. when they do get married, and get a chanc to prove sarah' famili wrong, they go on a european honeymoon and run into disast after disaster. they have to decid whether the honeymoon from hell and a few pre-marit mistak are worth throw away their love and marriage. comedi venic franc prison fire europ married_coupl honeymoon castl just_marri chewing_gum marriag polic vacat ashton_kutch brittany_murphi christian_kan david_moscow alex_thoma shawn_levi"
2297,62630,The Devil's Double,a chill vision of the hous of saddam hussein come to life through the eye of the man who wa forc to becom the doubl of hussein' sadist son. drama action thriller crime war palac impostor pervert dominic_coop ludivine_sagni raad_rawi mehmet_ferda philip_quast lee_tamahori
2298,16110,Thomas and the Magic Railroad,"mr. conductor' suppli of magic gold dust, which allow him to travel between shine time and thomas' island, is critic low. unfortunately, he doesn't know how to get more. meanwhile, thoma is fend off attack by the nasti diesel engines. get more gold dust will requir help from mr. c' slacker cousin, hi new friend lili and her moros grandfather, plu the secret engine. anim drama famili science_fict alec_baldwin peter_fonda mara_wilson britt_allcroft"
2299,29427,The Crazies,four friend find themselv trap in their small hometown after they discov their friend and neighbor go quickli and horrif insane. mysteri horror action terror biological_weapon cover-up splatter duringcreditssting viru timothy_olyph radha_mitchel joe_anderson danielle_panabak christie_lynn_smith breck_eisn
2300,129,Spirited Away,a ten year old girl who wander away from her parent along a path that lead to a world rule by strang and unusu monster-lik animals. her parent have been chang into pig along with other insid a bathhous full of these creatures. will she ever see the world how it onc was? fantasi adventur anim famili witch parents_kids_relationship magic twilight dark village_and_town bath_hous pig ghost_world biolog train amusement_park yokai japanese_mytholog anim rumi_hiiragi miyu_irino mari_natsuki takashi_naito yasuko_sawaguchi hayao_miyazaki
2301,244114,Firestorm,"a crew of season crimin led by the notori nam, arm with high-pow weapons, pull off anoth smooth and violent armor car heist in broad daylight in a crowd street. whoever tri to get in their way, they will show no mercy. thi put the polic forc to shame and humiliation. a hardboil senior polic inspector lui, hot on the trail of nam and hi tight crew, determin to put an end to thi mad that caus the live of innoc people. but he soon come face to face with the cruel realiti that the usual polic tactic are too futil to send these arm thiev behind bars. extrem crime requir extrem justice, even if it mean cross hi moral line. tou, an ex-con desper to leav hi crimin past behind, volunt to be lui’ snitch in exchang for a fresh start with her girlfriend bing. but littl doe he know what hellish situat he’ get himself into. action crime robberi street_war gun_battl rogue_cop andy_lau gordon_lam_ka-tung yao_chen hu_jun ray_lui alan_yuen"
2302,2669,The Bounty,"the familiar stori of lieuten bligh, whose cruelti lead to a mutini on hi ship. thi version follow both the effort of fletcher christian to get hi men beyond the reach of british retribution, and the epic voyag of lieuten bligh to get hi loyalist safe to east timor in a tini lifeboat. action drama histori female_nud exotic_island mutini lake nuditi sail ship adventur tahiti murder pregnanc great_barrier_reef sailor native_peopl storm_at_sea whip british_sailor based_on_true_ev fiji mel_gibson anthony_hopkin laurence_olivi edward_fox daniel_day-lewi roger_donaldson"
2303,203833,The Book Thief,"while subject to the horror of wwii germany, young liesel find solac by steal book and share them with others. under the stair in her home, a jewish refug is be shelter by her adopt parents. drama world_war_ii book nazi_germani jewish geoffrey_rush sophie_néliss emily_watson nico_liersch ben_schnetz michael_petroni brian_perciv"
2304,13523,Sex Drive,a high school senior drive cross-countri with hi best friend to hook up with a babe he met online. comedi adventur romanc sex jealousi virgin nuditi commun friendship high_school road_trip friend romanc redneck loss_of_virgin hitchhik teen_movi boyfriend pickup knoxvil josh_zuckerman amanda_crew clark_duk james_marsden seth_green sean_and
2305,25195,Leap Year,"when yet anoth anniversari pass without a marriag propos from her boyfriend, anna decid to take action. awar of a celtic tradit that allow women to pop the question on feb. 29, she plan to follow her lover to dublin and ask him to marri her. fate ha other plans, however, and anna wind up on the other side of the emerald isl with handsome, but surly, declan -- an irishman who may just lead anna down the road to true love. romanc comedi taxi bar wale marriage_propos airplan pub cow wedding_r wed propos cardiologist ireland cliff amy_adam matthew_good adam_scott john_lithgow flaminia_cinqu anand_tuck deborah_kaplan harry_elfont"
2306,17277,The Fall of the Roman Empire,"drawn from the same event that later inspir gladiator, the film chart the power-hungri greed and father-son betray that led to rome' collaps at the bloodi hand of the barbarians. drama histori roman_empir ancient_rom sophia_loren stephen_boyd alec_guin christopher_plumm anthony_quayl basilio_franchina anthony_mann ben_barzman"
2307,50725,Take Me Home Tonight,"recent mit grad matt franklin (topher grace) should be well on hi way to a success career at a fortun 500 company, but instead, he rebel against matur by take a job at a video store. matt rethink hi posit when hi unrequit high-school crush, tori (teresa palmer), walk in and invit him to an end-of-summ party. with the help of hi twin sister (anna faris) and hi best friend (dan fogler), matt hatch a plan to chang the cours of hi life. comedi drama romanc becoming_an_adult lie night sister job parti friend decept best_friend topher_grac anna_fari dan_fogl teresa_palm michelle_trachtenberg michael_dows"
2308,82631,Won't Back Down,"two determin mothers­, one a teacher, look to transform their children' fail inner citi school. face a power and entrench bureaucracy, they risk everyth to make a differ in the educ and futur of their children drama based_on_true_stori viola_davi maggie_gyllenha ving_rham lance_reddick rosie_perez daniel_barnz"
2309,73191,The Nutcracker,"on christma eve, a littl girl name mari (cohen) fall asleep after a parti at her home and dream herself into a fantast world where toy becom larger than life. she meet up with the nutcrack princ (culkin) who defend her from the mous king. famili fantasi music ballet darci_kistl damian_woetzel bart_robinson_cook kyra_nichol jessica_lynn_cohen emile_ardolino"
2310,22479,Kansas City,"robert altman' stori is a riff on race, class, and power cross-cut between the two kidnap and the background of corrupt polit and virtuoso jazz music. it all take place in kansa citi in 1934. thriller drama music crime politician kansas_c elect jazz_mus jennifer_jason_leigh miranda_richardson harry_belafont michael_murphi dermot_mulroney robert_altman frank_barhydt"
2311,340611,Indignation,"in 1951, marcu messner, a working-class jewish student from new jersey, attend a small ohio college, where he struggl with anti-semitism, sexual repression, and the ongo korean war. drama based_on_novel jewish_lif ohio 1950 logan_lerman sarah_gadon tracy_lett linda_emond danny_burstein james_schamu"
2312,10065,The Amityville Horror,a famili is terror by demon forc after move into a home that wa the site of a grisli mass-murder. horror thriller drama holy_wat long_island remak family_dinn paranorm violenc wood_chop backward tortured_to_death moving_in based_on_supposedly_true_stori ryan_reynold melissa_georg jesse_jam chloë_grace_moretz jimmy_bennett andrew_dougla
2313,2757,Adaptation.,a love-lorn script writer grow increasingli desper in hi quest to adapt the book 'the orchid thief'. comedi crime drama allig marriage_crisi writer's_block orchid nicolas_cag meryl_streep chris_coop tilda_swinton cara_seymour spike_jonz
2314,11683,Land of the Dead,"the world is full of zombi and the survivor have barricad themselv insid a wall citi to keep out the live dead. as the wealthi hide out in skyscrap and chao rule the streets, the rest of the survivor must find a way to stop the evolv zombi from break into the city. horror cage dystopia survivor zombi zombie_apocalyps simon_bak john_leguizamo dennis_hopp robert_joy asia_argento george_a._romero"
2315,244339,Out of Inferno,"on the hottest day in 50 years, a seriou fire incid happen to a busi commerci tower, a gaggl of fire fighter with an indestruct enthusiasm are go to save lives. action lau_ching-wan angelica_le chen_sicheng natalie_tong eddie_cheung_siu-fai oxide_pang_chun mengzhang_wu nicholl_tang danny_pang"
2316,1878,Fear and Loathing in Las Vegas,"the hallucinogen misadventur of sportswrit raoul duke and hi samoan lawyer, dr. gonzo, on a three-day romp from lo angel to la vegas. motor across the mojav desert on the way to sin city, duke and hi purpl haze passeng ingest a cornucopia of drug rang from acid to ether. adventur drama comedi gonzo_journalist sweaty_fac fake_ident wedding_chapel grapefruit cadillac_convert gibberish corvette_stingray police_convent johnny_depp benicio_del_toro tobey_maguir christina_ricci ellen_barkin terry_gilliam"
2317,23082,The Invention of Lying,"set in a world where the concept of lie doesn't exist, a loser chang hi lot when he invent lie and use it to get ahead. comedi romanc fantasi ricky_gervai jennifer_garn jonah_hil louis_c.k. jeffrey_tambor ricky_gervai matthew_robinson"
2318,195589,Neighbors,a coupl with a newborn babi face unexpect difficulti after they are forc to live next to a fratern house. comedi alcohol babi parti famili fratern fraternity_hous neighbor_neighbor_relationship bathroom_humor seth_rogen zac_efron rose_byrn dave_franco ike_barinholtz andrew_j._cohen nicholas_stol brendan_o'brien
2319,854,The Mask,"when timid bank clerk stanley ipkiss discov a magic mask contain the spirit of the nors god loki, hi entir life changes. while wear the mask, ipkiss becom a supernatur playboy exud charm and confid which allow him to catch the eye of local nightclub singer tina carlyle. unfortunately, under the mask' influence, ipkiss also rob a bank, which anger junior crime lord dorian tyrell, whose goon get blame for the heist. romanc comedi crime fantasi dual_ident bank mockeri green balloon jail_cel norse_mytholog jim_carrey cameron_diaz nancy_fish tim_bagley johnny_william chuck_russel"
2320,2280,Big,"a young boy, josh baskin make a wish at a carniv machin to be big. he wake up the follow morn to find that it ha been grant and hi bodi ha grown older overnight. but he is still the same 13-year-old boy inside. now he must learn how to cope with the unfamiliar world of grown-up includ get a job and have hi first romant encount with a woman. what will he find out about thi strang world? fantasi drama comedi romanc famili basebal co-work bronx pinball_machin toy_mak duet job_promot homesick new_toy quarter unplugged_electronic_work yankee_stadium_bronx_new_york_c walking_on_piano_key wish_fulfil bunk_b woman_director tom_hank elizabeth_perkin robert_loggia john_heard jared_rushton penny_marshal"
2321,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"kazakh journalist borat sagdiyev travel to america to make a documentary. as he zigzag across the nation, borat meet real peopl in real situat with hyster consequences. hi backward behavior gener strong reaction around him expos prejudic and hypocrisi in american culture. comedi male_nud usa california prostitut journalist rodeo kazakhstan demeanor_cours chicken driving_school anti_semit bear mockumentari report aftercreditssting duringcreditssting sacha_baron_cohen ken_davitian luenel pamela_anderson bob_barr larry_charl"
2322,8835,Legally Blonde,"ell wood ha it all. she' the presid of her sorority, a hawaiian tropic girl, miss june in her campu calendar, and, abov all, a natur blonde. she date the cutest fratern boy on campu and want noth more than to be mrs. warner huntington iii. but, there' just one thing stop warner from pop the question: ell is too blonde. comedi harvard_law_school black_female_judg smart_blond girl_pow reese_witherspoon luke_wilson selma_blair matthew_davi victor_garb robert_luket"
2323,157,Star Trek III: The Search for Spock,admir kirk and hi bridg crew risk their career steal the decommiss enterpris to return to the restrict genesi planet to recov spock' body. science_fict action adventur thriller william_shatn leonard_nimoy deforest_kelley james_doohan george_takei leonard_nimoy
2324,8643,The Exorcism of Emily Rose,"when a younger girl call emili rose (carpenter) dies, everyon put blame on the exorc which wa perform on her by father moor (wilkinson) prior to her death. the priest is arrest on suspicion of murder. the trail begin with lawyer erin bruner (linney) repres moore, but it is not go to be easy, as no one want to believ what father moor say is true. crime drama horror thriller epilepsi possess teenage_girl spirit umbrella cross prosecutor catholic negligent_homicid archdioces agnost malnutrit burn psychotic_epileptic_disord laura_linney tom_wilkinson campbell_scott jennifer_carpent kenneth_welsh scott_derrickson"
2325,10402,Deuce Bigalow: Male Gigolo,"deuc bigalow is a less than attractive, down on hi luck aquarium cleaner. one day he wreck the hous of a gigolo and need quick money to repair it. the onli way he can make it is to becom a gigolo himself, take on an unusu mix of femal clients. he encount a coupl of problems, though. he fall in love with one of hi unusu clients, and a sleazi polic offic is hot on hi trail. comedi fish aquarium carniv hous callboy vacat illegal_prostitut rob_schneid william_forsyth eddie_griffin arija_bareiki oded_fehr mike_mitchel"
2326,218043,Left Behind,a small group of survivor are left behind after million of peopl suddenli vanish dure the raptur and the world is plung into chao and destruction. thriller action science_fict airplan the_raptur remak pilot_hero nicolas_cag chad_michael_murray lea_thompson nicky_whelan martin_klebba jerry_b._jenkin tim_lahay vic_armstrong
2327,9043,The Family Stone,"an uptight, conservative, businesswoman accompani her boyfriend to hi eccentr and outgo family' annual christma celebr and find that she' a fish out of water in their free-spirit way of life. comedi drama romanc holiday christma claire_dan diane_keaton rachel_mcadam dermot_mulroney sarah_jessica_park thomas_bezucha"
2328,21301,Barbershop 2:  Back in Business,"the continu adventur of the barber at calvin' barbershop. gina, a stylist at the beauti shop next door, is now tri to cut in on hi buisness. calvin is again struggl to keep hi father' shop and tradit alive--thi time against urban develop look to replac mom &amp; pop establish with name-brand chains. the world changes, but some thing never go out of style--from current event and polit to relationship and love, you can still say anyth you want at the barbershop. comedi drama blaxploit ice_cub cedric_the_entertain sean_patrick_thoma keke_palm michael_eali kevin_rodney_sullivan don_d._scott"
2329,10147,Bad Santa,"a miser conman and hi partner pose as santa and hi littl helper to rob depart store on christma eve. but they run into problem when the conman befriend a troubl kid, and the secur boss discov the plot. drama comedi crime holiday elv christmas_parti department_stor safe drink little_peopl christmas_ev christma billy_bob_thornton tony_cox brett_kelli bernie_mac john_ritt terry_zwigoff"
2330,816,Austin Powers: International Man of Mystery,"as a swingin' fashion photograph by day and a groovi british superag by night, austin power is the '60s' most shagadel spy, baby! but can he stop megalomaniac dr. evil after the bald villain freez himself and unthaw in the '90s? with the help of sexi sidekick vanessa kensington, he just might. science_fict comedi crime android undercov missil group_therapi airplan dancing_scen time_travel penthouse_apart judo trapdoor clown telescop swing james_bond_spoof swinging_60 aftercreditssting duringcreditssting mike_my elizabeth_hurley michael_york mimi_rog seth_green jay_roach"
